нуYPredicted,Var2
11.30739,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\125871.jpg
15.26762,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\125889.jpg
12.47008,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\125909.jpg
8.201575,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\125926.jpg
10.76995,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\125972.jpg
16.98895,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\126024.jpg
19.56277,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\126050.jpg
8.486945,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\126066.jpg
10.15959,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\126126.jpg
11.90116,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\126270.jpg
14.64922,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\126398.jpg
21.97802,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\126489.jpg
16.38614,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\126576.jpg
8.48146,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\126621.jpg
12.83447,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\126662.jpg
11.11695,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\126816.jpg
10.95048,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\126838.jpg
9.990698,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\126849.jpg
15.84118,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\127099.jpg
11.86473,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\127186.jpg
20.80185,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\127211.jpg
16.8084,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\127226.jpg
12.43124,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\127402.jpg
10.60603,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\127530.jpg
11.78363,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\127734.jpg
11.45291,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\127742.jpg
22.33656,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\127887.jpg
8.409749,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\127934.jpg
13.14686,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\128021.jpg
15.03333,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\128173.jpg
15.01386,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\128283.jpg
14.8735,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\128439.jpg
26.2047,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\128505.jpg
10.09652,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\128597.jpg
18.28661,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\128627.jpg
12.78254,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\128633.jpg
14.94129,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\128798.jpg
26.94722,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\128805.jpg
10.87781,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\128905.jpg
9.913302,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\128915.jpg
16.91573,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\128921.jpg
14.10336,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\128943.jpg
15.35653,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\128952.jpg
10.94061,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\128985.jpg
15.77937,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\129007.jpg
9.539145,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\129102.jpg
23.97882,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\129111.jpg
15.46117,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\129115.jpg
10.77288,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\129158.jpg
12.97306,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\129231.jpg
20.12321,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\129291.jpg
15.61844,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\129329.jpg
19.47243,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\129344.jpg
24.666,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\129381.jpg
18.89706,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\129415.jpg
19.12793,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\129447.jpg
14.28075,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\129525.jpg
9.54751,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\129542.jpg
15.08169,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\129583.jpg
13.45731,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\129604.jpg
24.22893,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\129607.jpg
9.13273,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\129781.jpg
18.57888,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\129959.jpg
18.7076,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130048.jpg
21.76315,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130086.jpg
17.31017,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130096.jpg
15.90265,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130115.jpg
24.82608,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130189.jpg
11.68295,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130197.jpg
10.8863,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130209.jpg
14.52593,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130268.jpg
12.18553,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130403.jpg
21.12574,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130404.jpg
19.42616,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130409.jpg
13.21501,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130475.jpg
20.67712,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130555.jpg
16.84225,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130690.jpg
19.14168,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130692.jpg
16.30608,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130865.jpg
13.80221,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130866.jpg
20.30676,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130906.jpg
9.863464,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130936.jpg
15.23403,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130956.jpg
7.654538,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\130979.jpg
13.819,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\131082.jpg
17.38593,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\131094.jpg
16.57256,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\131263.jpg
16.43939,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\131380.jpg
18.73176,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\131401.jpg
15.03345,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\131489.jpg
14.26664,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\131523.jpg
22.57463,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\131550.jpg
13.8528,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\131583.jpg
13.74226,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\131595.jpg
16.85397,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\131673.jpg
16.72872,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\131718.jpg
11.73694,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\131816.jpg
18.28492,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\131862.jpg
11.10035,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\131879.jpg
16.41202,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\131885.jpg
8.837478,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\131896.jpg
12.02071,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\131946.jpg
13.78778,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\131971.jpg
13.03479,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\131998.jpg
17.40091,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132105.jpg
17.90719,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132157.jpg
15.11017,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132222.jpg
12.31476,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132256.jpg
11.52598,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132275.jpg
18.79913,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132443.jpg
8.072166,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132489.jpg
11.47542,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132510.jpg
12.13811,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132560.jpg
17.70424,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132570.jpg
9.081704,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132595.jpg
16.51748,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132600.jpg
8.055609,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132614.jpg
21.88965,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132668.jpg
16.03036,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132708.jpg
11.09676,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132747.jpg
11.70197,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132802.jpg
8.558534,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132841.jpg
11.52201,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132894.jpg
20.57812,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132929.jpg
16.50879,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132974.jpg
23.69392,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\132976.jpg
9.387667,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\133056.jpg
17.62895,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\133094.jpg
18.51995,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\133124.jpg
18.30378,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\133183.jpg
11.84779,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\133310.jpg
10.07896,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\133386.jpg
15.46546,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\133415.jpg
9.136122,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\133438.jpg
8.143922,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\133482.jpg
14.1884,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\133483.jpg
10.73105,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\133485.jpg
13.73622,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\133492.jpg
22.62876,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\133654.jpg
19.02742,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\133735.jpg
15.85289,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\133819.jpg
10.76063,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\133898.jpg
23.61369,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\133904.jpg
16.78208,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\133965.jpg
15.50622,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\134158.jpg
19.34304,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\134230.jpg
9.896995,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\134307.jpg
17.65707,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\134353.jpg
11.95806,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\134389.jpg
19.30699,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\134603.jpg
11.7039,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\134635.jpg
11.51103,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\134642.jpg
14.8363,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\134670.jpg
9.555724,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\134761.jpg
12.6737,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\134797.jpg
15.58375,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\134826.jpg
17.05926,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\134937.jpg
19.76492,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\134954.jpg
9.70661,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\134960.jpg
10.69079,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\135015.jpg
20.50688,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\135101.jpg
14.88895,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\135146.jpg
15.37325,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\135220.jpg
11.17413,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\135467.jpg
13.99666,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\135567.jpg
11.98775,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\135592.jpg
14.21546,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\135643.jpg
15.77886,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\135661.jpg
14.87247,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\135716.jpg
11.60678,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\135731.jpg
12.11708,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\135748.jpg
10.144,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\135781.jpg
16.69289,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\136066.jpg
13.11268,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\136098.jpg
8.750367,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\136099.jpg
23.0523,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\136119.jpg
14.83264,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\136253.jpg
16.28086,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\136280.jpg
9.291724,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\136390.jpg
13.06498,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\136397.jpg
19.61106,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\136432.jpg
7.959245,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\136477.jpg
18.47902,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\136524.jpg
11.70365,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\136537.jpg
13.2934,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\136590.jpg
13.08417,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\136832.jpg
19.21975,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\136925.jpg
12.79159,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\136972.jpg
13.41326,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\137079.jpg
14.22447,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\137151.jpg
13.43391,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\137283.jpg
15.47806,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\137334.jpg
10.18476,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\137343.jpg
9.741894,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\137359.jpg
11.72831,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\137406.jpg
11.29532,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\137414.jpg
12.10791,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\137736.jpg
22.07349,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\137936.jpg
14.71427,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\137944.jpg
12.73267,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\137993.jpg
22.79733,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\138085.jpg
19.41784,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\138235.jpg
20.98074,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\138243.jpg
16.50631,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\138259.jpg
13.0292,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\138387.jpg
13.83259,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\138404.jpg
11.946,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\138511.jpg
17.21077,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\138540.jpg
19.12326,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\138594.jpg
8.189765,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\138605.jpg
21.18646,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\138675.jpg
12.25594,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\138695.jpg
17.15005,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\138755.jpg
9.124778,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\138803.jpg
11.42815,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\138852.jpg
17.01691,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\138887.jpg
9.932024,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\138926.jpg
14.22912,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\138942.jpg
13.86633,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\139055.jpg
14.61108,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\139070.jpg
12.39331,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\139113.jpg
15.97792,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\139274.jpg
20.03519,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\139392.jpg
9.490193,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\139543.jpg
20.74834,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\139583.jpg
24.46209,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\139617.jpg
15.00192,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\139832.jpg
